ID,NOM,VILLE,ETAT,LATITUDE,LONGITUDE,A_DISTANCE_SEULEMENT,NOMBRE_ETUDIANTS,AGE_ENTREE,COUT_MOYEN_ANNEE_ACADEMIE,TAUX_ADMISSION,DEFAUT_PAIEMENT_2ANNEES,DEFAUT_PAIEMENT_3ANNEES
1194101,American University of Puerto Rico,Manati,PR,18.434072,-66.478655,0.0,480,25.659707724,16432.0,,0.173,0.084
2234900,Antilles School of Technical Careers,San Juan,PR,18.438416,-66.059206,0.0,477,26.295250321,,,0.0,
501900,Universidad Adventista de las Antillas,Mayaguez,PR,18.205329,-67.112632,0.0,390,21.517611026,13410.0,0.9907,0.141,0.131
2505400,Atlantic University College,Guaynabo,PR,18.357395,-66.111714,0.0,526,20.993362832,9627.0,,0.129,0.033
502200,Universidad Central de Bayamon,Bayamn,PR,18.398864,-66.180773,0.0,454,22.357561547,12275.0,0.71,0.109,0.131
890200,Columbia Central University-Caguas,Caguas,PR,18.22329,-66.022543,0.0,819,24.126158232,9647.0,,0.0,
1072400,Carlos Albizu University-San Juan,San Juan,PR,18.466573,-66.113908,0.0,216,26.48,16481.0,0.6304,0.074,0.045
1252500,Caribbean University-Bayamon,Bayamon,PR,18.383136,-66.168315,0.0,1278,22.494714588,8975.0,,0.212,0.169
1252503,Caribbean University-Carolina,Carolina,PR,18.380193,-65.960036,0.0,1278,22.494714588,8981.0,,0.212,0.169
393601,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,PR,18.446006,-66.679114,0.0,1910,21.188372093,14025.0,0.9924,0.207,0.12
393600,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,PR,18.00165,-66.617138,0.0,1910,21.188372093,15161.0,0.9171,0.207,0.12
2189100,CEM College-San Juan,San Juan,PR,18.393955,-66.035797,0.0,1098,24.857806152,13267.0,,0.15,0.0
2335500,Universidad Teologica del Caribe,Trujillo Alto,PR,18.373928,-66.010617,0.0,56,39.893401015,11582.0,,,0.347
1056700,Colegio Universitario de San Juan,San Juan,PR,18.428528,-66.066529,0.0,527,23.995503597,5810.0,0.9362,0.0,
2587500,Universidad Ana G. Mendez-Cupey Campus,San Juan,PR,18.387183,-66.061647,0.0,3817,23.699172414,13259.0,,0.096,0.049
1081900,Conservatory of Music of Puerto Rico,San Juan,PR,18.454016,-66.078811,0.0,82,20.388489209,11491.0,0.7778,0.176,0.075
2166000,Center for Advanced Studies On Puerto Rico and the Caribbean,San Juan,PR,18.466567,-66.11841,0.0,PrivacySuppressed,,,,0.09,0.049
2165101,EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,PR,18.334858,-66.990909,0.0,1048,28.823505155,14049.0,0.8522,0.152,0.019
2189300,Emma's Beauty Academy-Mayaguez,Mayaguez,PR,18.200082,-67.141725,0.0,170,21.594972067,,,0.0,
2569400,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,PR,18.46778,-66.121348,0.0,130,20.441489362,7122.0,0.939,,
2241910,Instituto Tecnologico de Puerto Rico-Recinto de Manati,Manati,PR,18.432962,-66.472476,0.0,1047,21.829135181,5025.0,0.8367,,
2260800,Huertas College,Caguas,PR,18.236147,-66.025572,0.0,696,24.784697509,11442.0,,0.166,0.069
2340600,Humacao Community College,Humacao,PR,18.148274,-65.826857,0.0,258,24.531120332,8734.0,,0.0,
1194001,ICPR Junior College-Arecibo,Arecibo,PR,18.478059,-66.759324,0.0,1610,25.486586007,14568.0,,0.289,
1194002,ICPR Junior College-Mayaguez,Mayaguez,PR,18.202277,-67.144762,0.0,1610,25.486586007,12320.0,,0.289,
2593700,Richport Technical College,Gurabo,PR,18.249934,-65.983829,0.0,423,25.081349206,,,0.0,
2166400,Instituto de Banca y Comercio Inc,Guaynabo,PR,18.385053,-66.107393,0.0,8589,26.365038032,,,0.114,0.081
2241904,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,Guayama,PR,17.977897,-66.118728,0.0,1047,21.829135181,7228.0,0.8678,,
2241908,Instituto Tecnologico de Puerto Rico-Recinto de Ponce,Ponce,PR,17.999381,-66.629804,0.0,1047,21.829135181,4125.0,0.987,,
2241907,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,San Juan,PR,18.411097,-66.016003,0.0,1047,21.829135181,3990.0,0.9828,,
4254200,Inter American University of Puerto Rico-San German,San German,PR,18.08353,-67.05082,0.0,1312,21.450378469,14322.0,0.4525,0.164,0.033
393900,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,18.467886,-67.121671,0.0,1455,22.174746336,13284.0,0.464,0.164,0.027
502600,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,18.47509,-66.75901,0.0,1384,22.646230008,13476.0,0.2828,0.164,0.027
502700,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,18.182777,-66.303153,0.0,781,21.374806801,13479.0,0.4017,0.164,0.027
394000,Inter American University of Puerto Rico-Metro,San Juan,PR,18.368988,-66.077711,0.0,,24.593727469,17502.0,0.1793,0.164,0.027
502900,Inter American University of Puerto Rico-Ponce,Mercedita,PR,18.007388,-66.578498,0.0,1707,23.137027108,13564.0,0.2754,0.164,0.027
2282800,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,18.329222,-65.648052,0.0,681,22.049320944,14186.0,0.571,0.164,0.027
2282700,Inter American University of Puerto Rico-Guayama,Guayama,PR,17.96635,-66.108164,0.0,680,23.373660031,13893.0,0.4308,0.164,0.027
502800,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,18.351631,-66.182473,0.0,1523,21.418181818,13508.0,0.3072,0.164,0.027
4250900,Inter American University of Puerto Rico-School of Law,San Juan,PR,18.428145,-66.072656,0.0,PrivacySuppressed,,,,0.164,0.01
2562500,International Technical College,San Juan,PR,18.416999,-66.057312,0.0,57,28.549707602,,,,
2195800,Liceo de Arte y Tecnologia,San Juan,PR,18.421013,-66.056421,0.0,790,25.9348659,,,0.086,0.108
2195400,Modern Hairstyling Institute-Bayamon,Bayamon,PR,18.400061,-66.155872,0.0,273,22.1208981,,1.0,0.0,
2195500,Modern Hairstyling Institute-Arecibo,Arecibo,PR,18.47582,-66.754059,0.0,62,21.578947368,,0.8636,0.0,
2260600,National University College,Bayamon,PR,18.396872,-66.157027,0.0,6827,27.379859433,12941.0,0.5745,0.067,0.167
2534900,Ponce Paramedical College Inc,Ponce,PR,18.008256,-66.589719,0.0,1311,24.084295612,,,0.123,
2482400,Ponce Health Sciences University,Ponce,PR,18.0083,-66.589688,0.0,PrivacySuppressed,,32615.0,,0.016,0.035
1212300,University of Puerto Rico-Aguadilla,Aguadilla,PR,18.498652,-67.13793,0.0,787,19.692844677,9569.0,0.7436,0.062,0.047
722800,University of Puerto Rico-Arecibo,Arecibo,PR,18.469199,-66.74114,0.0,983,19.645095018,12175.0,0.4995,0.1,0.058
1097500,University of Puerto Rico-Bayamon,Bayamon,PR,18.371398,-66.143541,0.0,1095,19.587659158,7569.0,0.6988,0.088,0.026
3016000,University of Puerto Rico-Carolina,Carolina,PR,18.392069,-65.990165,0.0,975,20.066231811,11894.0,0.316,0.087,0.027
720600,University of Puerto Rico-Cayey,Cayey,PR,18.11882,-66.162066,0.0,684,19.376344086,12029.0,0.7231,0.0,0.065
394300,University of Puerto Rico-Humacao,Humacao,PR,18.146589,-65.838602,0.0,859,19.495633188,13246.0,0.4187,0.0,0.075
1092200,University of Puerto Rico-Utuado,Utuado,PR,18.254577,-66.721667,0.0,473,19.46361186,15786.0,0.4038,0.087,0.05
394400,University of Puerto Rico-Mayaguez,Mayaguez,PR,18.211142,-67.139172,0.0,2072,19.547921334,14302.0,0.6351,0.09,0.035
2460000,University of Puerto Rico-Medical Sciences,San Juan,PR,18.396548,-66.074894,0.0,166,22.760517799,,,0.033,0.021
965200,University of Puerto Rico-Ponce,Ponce,PR,17.993314,-66.606215,0.0,860,19.474878444,11071.0,0.3526,0.2,0.069
710800,University of Puerto Rico-Rio Piedras,San Juan,PR,18.402826,-66.050009,0.0,2368,19.864989518,11299.0,0.4267,0.045,0.067
394100,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,18.414805,-65.983869,0.0,3912,24.002753623,13113.0,,0.133,0.079
393700,Universidad del Sagrado Corazon,Santurce,PR,18.441166,-66.059617,0.0,1027,24.80457934,18503.0,0.3946,0.156,0.024
2588600,Seminario Evangelico de Puerto Rico,San Juan,PR,18.407003,-66.052816,0.0,PrivacySuppressed,,,,0.0,0.051
2163300,Universidad Central Del Caribe,Bayamon,PR,18.366171,-66.153758,0.0,44,23.261682243,15886.0,0.8889,0.058,0.035
2100000,Universidad Politecnica de Puerto Rico,Hato Rey,PR,18.422195,-66.056084,0.0,830,23.012345679,20563.0,,0.079,0.066
393603,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,PR,18.182375,-67.145695,0.0,1910,21.188372093,13521.0,0.962,0.207,0.12
1171900,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,18.239647,-66.006259,0.0,4547,23.820619059,13210.0,,0.095,0.044
1034300,College of Micronesia-FSM,Pohnpei,FM,6.909759,158.158189,0.0,1183,20.243144424,10153.0,0.7635,,
1100900,Palau Community College,Koror,PW,7.343177,134.473744,0.0,486,22.436241611,6235.0,,0.0,
394600,University of the Virgin Islands,Charlotte Amalie,VI,18.344193,-64.972866,0.0,497,21.588585018,17349.0,0.9778,0.127,0.091
130500,Stanford University,Stanford,CA,37.429434,-122.167359,0.0,498,19.709330144,69109.0,0.0436,0.01,0.01
182500,Purdue University-Main Campus,West Lafayette,IN,40.428206,-86.914435,0.0,3794,19.969792488,22430.0,0.5798,0.046,0.023
552300,Blue Hills Regional Technical School,Canton,MA,42.18221,-71.104081,0.0,39,31.033707865,,0.3333,0.102,0.111
2305300,Parker University,Dallas,TX,32.880335,-96.893564,0.0,222,30.115942029,34461.0,,0.054,0.065
2165100,EDP University of Puerto Rico Inc-San Juan,San Juan,PR,18.415375,-66.055403,0.0,1048,28.823505155,13880.0,0.8578,0.152,0.019
1194000,ICPR Junior College-General Institutional,Hato Rey,PR,18.415291,-66.05712,0.0,1610,25.486586007,14077.0,,0.289,
2515400,City College-Fort Lauderdale,Fort Lauderdale,FL,26.187467,-80.1705,0.0,665,29.228031954,29610.0,,0.1,0.048
2326800,Meridian College,Sarasota,FL,27.380724,-82.425309,0.0,114,27.673076923,,,0.203,0.041
157406,Georgia State University-Perimeter College,Atlanta,GA,33.753426,-84.385712,0.0,12215,23.290572339,11316.0,0.6558,0.101,0.101
562200,Georgia Piedmont Technical College,Clarkston,GA,33.789898,-84.234504,0.0,1321,29.538999264,13466.0,,0.0,0.169
3455700,Cortiva Institute-Chicago,Chicago,IL,41.882813,-87.627407,0.0,448,28.069444444,,,0.114,
2556100,ETI School of Skilled Trades,Willowbrook,IL,41.748334,-87.936249,0.0,273,27.704225352,,,0.077,0.144
2251502,Trend Setters' Academy of Beauty Culture-Elizabethtown,Elizabethtown,KY,37.703008,-85.882526,0.0,84,28.810945274,,,0.176,0.132
3263300,Traxlers School of Hair,Jackson,MS,32.268023,-90.261863,0.0,18,28.574074074,,,,
2180202,Metro Business College-Rolla,Rolla,MO,37.937304,-91.754581,0.0,204,29.633699634,,,0.153,0.211
2180201,Metro Business College-Jefferson City,Jefferson City,MO,38.588967,-92.250014,0.0,204,29.633699634,16071.0,,0.153,0.211
2503900,Warren County Community College,Washington,NJ,40.744812,-75.018309,0.0,322,24.038461538,11113.0,,0.062,0.145
209300,St. John's College,Santa Fe,NM,35.666974,-105.912478,0.0,64,21.145833333,65456.0,0.6704,0.033,0.048
2622900,Bais Medrash Elyon,Monsey,NY,41.114079,-74.069798,0.0,22,21.833333333,,0.8,0.0,
301002,Antioch University-Los Angeles,Culver City,CA,33.988533,-118.384458,0.0,216,35.235294118,,,0.03,0.035
301003,Antioch University-Santa Barbara,Santa Barbara,CA,34.419203,-119.6958,0.0,216,35.235294118,,,0.03,0.035
301004,Antioch University-New England,Keene,NH,42.932344,-72.293798,0.0,216,35.235294118,,,0.03,0.035
301005,Antioch University-Seattle,Seattle,WA,47.615916,-122.346318,0.0,216,35.235294118,,,0.03,0.035
301000,Antioch University-Midwest,Yellow Springs,OH,39.80321,-83.908684,0.0,216,35.235294118,,,0.03,0.035
694200,Mid-America Christian University,Oklahoma City,OK,35.347785,-97.578297,0.0,647,33.947972456,26902.0,,0.062,0.143
2306800,Platt College,Tulsa,OK,36.109468,-95.903824,0.0,8190,28.234111896,,,0.117,0.255
3109800,Ponca City Beauty College,Ponca City,OK,36.73957,-97.06801,0.0,30,28.193548387,,,0.129,0.304
2222700,Francis Tuttle Technology Center,Oklahoma City,OK,35.60052,-97.640672,0.0,337,29.171270718,,,0.171,0.106
996400,Central Technology Center,Drumright,OK,35.994261,-96.585322,0.0,65,26.459627329,,,0.0,
3042500,Carrington College-Portland,Portland,OR,45.532356,-122.653583,0.0,602,26.974848222,,0.8361,0.12,0.121
3098600,Career Technology Center of Lackawanna County,Scranton,PA,41.452849,-75.652477,0.0,41,29.460176991,,,0.044,0.062
2320200,Houston Graduate School of Theology,Houston,TX,29.673594,-95.448846,0.0,PrivacySuppressed,PrivacySuppressed,,,0.047,0.044
2341300,Palo Alto College,San Antonio,TX,29.322955,-98.543468,0.0,1788,22.793917921,9772.0,,0.167,0.107
2530704,Sebring Career Schools-Huntsville,Huntsville,TX,30.702549,-95.549878,0.0,89,34.962264151,,,0.193,0.189
2326000,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,San Antonio,TX,29.493246,-98.551137,0.0,42,28.657894737,,,0.134,0.0
2239100,Central Texas Beauty College-Round Rock,Round Rock,TX,30.520723,-97.685077,0.0,158,27.904605263,,,0.0,
3216300,Unification Theological Seminary,New York,NY,40.754309,-73.981154,0.0,PrivacySuppressed,,,,0.0,0.032
560000,Athens Technical College,Athens,GA,33.990183,-83.339598,0.0,1259,25.242230347,10412.0,,0.0,
830302,GateWay Community College-Central City,Phoenix,AZ,33.435686,-112.054912,0.0,1659,27.913286713,,,0.132,0.157
974801,Carrington College-San Leandro,San Leandro,CA,37.699627,-122.12567,0.0,3597,25.54911792,,0.9189,0.172,0.143
2349200,Headmasters School of Hair Design,Lewiston,ID,46.421026,-117.025943,0.0,18,24.060606061,,,0.147,0.175
2559500,The Salon Professional Academy-Nampa,Nampa,ID,43.567768,-116.563413,0.0,53,25.762886598,,,0.051,0.054
2491100,Beckfield College-Florence,Florence,KY,39.017166,-84.641475,0.0,683,28.259445844,23770.0,,0.176,0.178
469201,Dorsey School of Business-Wayne,Wayne,MI,42.28171,-83.382299,0.0,2474,28.31587057,29948.0,,0.145,0.22
4002400,Ecumenical Theological Seminary,Detroit,MI,42.344129,-83.055266,0.0,PrivacySuppressed,PrivacySuppressed,,,0.0,0.03
2099701,Ross Medical Education Center-Saginaw,Saginaw,MI,43.469473,-83.967884,0.0,1341,27.865140989,,,0.13,0.225
2568800,Sussex County Community College,Newton,NJ,41.067633,-74.758079,0.0,658,23.198805461,15543.0,,0.071,0.092
2532600,Landmark College,Putney,VT,42.977172,-72.512549,0.0,114,21.187165775,71560.0,0.5722,0.044,0.08
405704,National American University-Independence,Independence,MO,39.052713,-94.360702,0.0,3440,33.137925904,,,0.149,0.2
2363800,Yeshiva Gedolah of Greater Detroit,Oak Park,MI,42.471924,-83.200754,0.0,13,19.117647059,14700.0,0.9375,,
2362800,Austin Graduate School of Theology,Austin,TX,30.343842,-97.711751,0.0,PrivacySuppressed,36.4,,,0.09,0.1
2361400,Collin County Community College District,McKinney,TX,33.16241,-96.63894,0.0,4503,25.050658425,10317.0,,0.109,0.151
3034500,Owensboro Community and Technical College,Owensboro,KY,37.717355,-87.082861,0.0,957,23.998180716,11045.0,,0.209,0.158
2526100,Jenny Lea Academy of Cosmetology,Whitesburg,KY,37.123363,-82.838909,0.0,20,26.375,,,0.0,
757303,Empire Beauty School-Hurstborne,Louisville,KY,38.166498,-85.605317,0.0,1211,25.748969497,,,0.141,0.151
2352500,Cloyd's Beauty School 3 Inc,Monroe,LA,32.533231,-92.080603,0.0,38,26.393939394,,,0.0,
1227200,Moore Norman Technology Center,Norman,OK,35.274434,-97.457319,0.0,153,28.451612903,,0.8352,0.214,
533000,Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,PA,39.860976,-79.741718,0.0,54,27.525423729,,,0.036,0.1
791600,Franklin County Career and Technology Center,Chambersburg,PA,39.897693,-77.680541,0.0,50,27.362637363,,,0.038,0.037
2275500,Paul Mitchell the School-Knoxville,Knoxville,TN,35.92271,-84.057621,0.0,158,24.234042553,,,0.0,0.205
2230600,Ogle School Hair Skin Nails-Hurst,Hurst,TX,32.822035,-97.201403,0.0,387,25.879032258,,,0.129,0.123
1111204,FIDM-Fashion Institute of Design & Merchandising-San Diego,San Diego,CA,32.708877,-117.155894,0.0,1080,21.518495298,46456.0,0.5865,0.049,0.065
535900,Tennessee College of Applied Technology Nashville,Nashville,TN,36.132649,-86.856335,0.0,392,27.530778165,,,0.184,0.181
1019800,ECPI University,Virginia Beach,VA,36.842526,-76.178773,0.0,5342,29.253738318,25220.0,0.7221,0.08,0.137
1085101,Branford Hall Career Institute-Jersey City,Jersey City,NJ,40.731229,-74.064695,0.0,304,27.89010989,,,0.109,0.294
2357700,Paul Mitchell the School-Houston,Houston,TX,29.785868,-95.559723,0.0,165,24.874425727,,,0.125,0.045
2528300,TDDS Technical Institute,Lake Milton,OH,41.115282,-80.957782,0.0,298,32.481675393,,0.6279,0.01,0.126
3011500,Fortis Institute-Forty Fort,Forty Fort,PA,41.281911,-75.882975,0.0,160,30.423487544,22604.0,,0.118,0.228
2546200,Laurel Business Institute,Uniontown,PA,39.90248,-79.724907,0.0,157,25.558641975,13760.0,1.0,0.115,0.069
3110700,Aviation Institute of Maintenance-Philadelphia,Philadelphia,PA,40.070184,-75.007237,0.0,221,27.713347921,26696.0,,0.205,0.185
2100614,Carrington College-Phoenix East,Phoenix,AZ,33.566262,-112.10442,0.0,2513,26.396436526,,,0.154,0.181
469204,Dorsey School of Business-Roseville,Roseville,MI,42.527764,-82.915541,0.0,2474,28.31587057,34128.0,,0.145,0.22
2328500,Moler-Pickens Beauty Academy,Fairfield,OH,39.317488,-84.499701,0.0,37,28.2875,,,0.17,0.166
531200,Red River Technology Center,Duncan,OK,34.491393,-97.99029,0.0,56,32.544827586,,,0.0,
104000,Southern Union State Community College,Wadley,AL,33.128785,-85.572382,0.0,1536,22.494235775,14688.0,,0.16,0.162
1303907,South University-Columbia,Columbia,SC,34.098042,-80.961839,0.0,9358,30.001843187,29119.0,,0.174,0.116
2497500,Clinton Technical School,Clinton,MO,38.363669,-93.768459,0.0,22,28.236842105,,0.8333,0.238,0.046
1096300,Greene County Career and Technology Center,Waynesburg,PA,39.893537,-80.151066,0.0,23,27.931818182,,1.0,0.176,0.172
2532200,Lac Courte Oreilles Ojibwe College,Hayward,WI,45.942252,-91.365002,0.0,193,29.865168539,11490.0,,,
2260200,Diesel Driving Academy-Shreveport,Shreveport,LA,32.47617,-93.794921,0.0,269,30.26,,,0.06,0.113
2217101,Pima Medical Institute-Mesa,Mesa,AZ,33.396878,-111.87417,0.0,6853,26.641976266,,,0.062,0.07
3062700,Platt College-Los Angeles,Alhambra,CA,34.081723,-118.150013,0.0,798,25.47042565,29201.0,,0.092,0.048
3014900,Platt College-Aurora,Aurora,CO,39.661195,-104.854614,0.0,66,29.012269939,40172.0,0.2222,0.083,0.066
458621,Purdue University Global-Davenport,Davenport,IA,41.555024,-90.550682,0.0,26250,32.067125107,21413.0,,0.153,0.116
458607,Purdue University Global-Cedar Falls,Cedar Falls,IA,42.474593,-92.448419,0.0,26250,32.067125107,23502.0,,0.153,0.116
2607100,Paul Mitchell the School-Boise,Boise,ID,43.594479,-116.286058,0.0,108,25.5625,,,0.075,0.061
3199300,Christian Life College,Mount Prospect,IL,42.074096,-87.930934,0.0,PrivacySuppressed,21.6,,,,
825901,Educators of Beauty College of Cosmetology-Rockford,Rockford,IL,42.299278,-88.998054,0.0,85,23.818181818,,,0.049,0.102
1236200,Northwestern College,Bridgeview,IL,41.751724,-87.797406,0.0,577,28.649700599,28662.0,,0.1,0.194
2588200,Douglas J Aveda Institute,East Lansing,MI,42.734606,-84.480467,0.0,649,23.351170569,,,0.063,0.112
2339700,Ross Medical Education Center-Brighton,Brighton,MI,42.548468,-83.796918,0.0,1648,29.096100827,,,0.094,0.228
2339701,Ross Medical Education Center-Ann Arbor,Ann Arbor,MI,42.25294,-83.666667,0.0,1648,29.096100827,,,0.094,0.228
2209200,Taylortown School of Beauty Inc,Taylor,MI,42.254745,-83.259322,0.0,182,26.159340659,,,0.0,0.222
1173500,Pike-Lincoln Technical Center,Eolia,MO,39.245484,-91.019918,0.0,PrivacySuppressed,26.954545455,,,0.152,0.069
500701,West Virginia Junior College-United Career Institute,Mount Braddock,PA,39.950525,-79.652374,0.0,284,27.160048135,21445.0,,0.068,0.014
905804,Bethel Seminary-San Diego,San Diego,CA,32.765387,-117.06605,0.0,779,23.839256866,,,0.022,0.024
2530600,St Charles Community College,Cottleville,MO,38.759703,-90.641105,0.0,1430,23.19342723,7364.0,,0.097,0.106
4161800,Brandman University,Irvine,CA,33.656401,-117.769012,0.0,1524,32.534366309,29792.0,0.7917,0.024,0.052
3957400,New College of Florida,Sarasota,FL,27.384925,-82.55858,0.0,156,20.115254237,20624.0,0.7679,0.01,0.019
4140300,Montana Bible College,Bozeman,MT,45.655524,-111.064143,0.0,,,,,,
3034400,Conservatory of Recording Arts and Sciences,Tempe,AZ,33.407853,-111.889544,0.0,468,23.998748436,,,0.12,0.182
2520400,Adrian's College of Beauty Turlock,Turlock,CA,37.491448,-120.863784,0.0,72,21.353448276,,,0.171,0.18
